id,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a4b3fc6,0.81286854,0.00000000,0.18713154,0.00000000,0.00000000
7a45c87a,0.89436299,0.00000000,0.05505281,0.00000000,0.05058409
7a48dff6,0.49106121,0.00000000,0.50893879,0.00000000,0.00000000
7a51869c,0.00000001,0.00000000,0.00000000,0.00000000,1.00000000
7a494f0e,0.83536649,0.00000000,0.08611834,0.00000000,0.07851520
7a4fd9b4,0.65728068,0.00000000,0.34271935,0.00000000,0.00000000
7a481e54,0.90642488,0.00000000,0.09357505,0.00000000,0.00000000
7a497c36,0.94520485,0.00000000,0.05292719,0.00000000,0.00186795
7a47498e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4af4a8,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4d734a,0.34333286,0.00000000,0.07152774,0.00000000,0.58513939
7a485946,0.84834015,0.00000000,0.15165985,0.00000000,0.00000001
7a48cf20,0.54297876,0.00000000,0.45702124,0.00000000,0.00000000
7a4b2b1c,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4d4672,0.17359391,0.00000000,0.82640612,0.00000000,0.00000000
7a46f614,0.75732589,0.00000000,0.24265313,0.00000000,0.00002095
7a48e564,0.74007607,0.00000000,0.25992396,0.00000000,0.00000000
7a4c0118,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a5042b4,0.22249088,0.00000000,0.77750909,0.00000000,0.00000000
7a4cd1c4,0.81094021,0.00000000,0.18905979,0.00000000,0.00000000
7a5153ac,0.86040217,0.00000000,0.13959786,0.00000000,0.00000000
7a44dc80,0.78137618,0.00000000,0.21862374,0.00000000,0.00000000
7a4c623e,0.69723541,0.00000000,0.30276459,0.00000000,0.00000000
7a5124d6,0.91820472,0.00000000,0.08174501,0.00000000,0.00005028
7a491066,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4b36fc,0.61575776,0.00000000,0.38424221,0.00000000,0.00000000
7a51d52a,0.24606808,0.00000000,0.75393188,0.00000000,0.00000000
7a49673c,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a49d32a,0.51808715,0.00000000,0.48191288,0.00000000,0.00000000
7a46f8f8,0.84986019,0.00000000,0.15013976,0.00000000,0.00000000
7a4a39e6,0.83889639,0.00000000,0.16110359,0.00000000,0.00000000
7a4a4904,0.00266244,0.00000000,0.00023985,0.00000000,0.99709773
7a4e781c,0.59693253,0.00000000,0.40306744,0.00000000,0.00000000
7a4dfbf8,0.81362396,0.00000000,0.18637604,0.00000000,0.00000000
7a50c0b8,0.96086365,0.00000000,0.03872816,0.00000000,0.00040816
7a51ef9c,0.91229337,0.00000000,0.08625661,0.00000000,0.00144997
7a51756c,0.63575089,0.00000000,0.36424917,0.00000000,0.00000000
7a48eb86,0.00042711,0.00000000,0.00002828,0.00000000,0.99954456
7a4cf0dc,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a486526,0.77616864,0.00000000,0.22383137,0.00000000,0.00000000
7a4862ba,0.71939671,0.00000000,0.28060329,0.00000000,0.00000000
7a4857a2,0.69624400,0.00000000,0.30375600,0.00000000,0.00000000
7a4ec876,0.64829069,0.00000000,0.35170934,0.00000000,0.00000000
7a4c01ea,0.84046364,0.00000000,0.15953632,0.00000000,0.00000000
7a4e1e62,0.84011763,0.00000000,0.15988117,0.00000000,0.00000119
7a4db95e,0.00002605,0.00000000,0.00000173,0.00000000,0.99997222
7a51e1a0,0.94407952,0.00000000,0.05592054,0.00000000,0.00000000
7a4801a8,0.32832918,0.00000000,0.00191897,0.00000000,0.66975188
7a4a2c1c,0.05572875,0.00000000,0.00281915,0.00000000,0.94145203
7a477eb8,0.61128408,0.00000000,0.38871592,0.00000000,0.00000000
7a4591ca,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4bc40a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4da28e,0.72685146,0.00000000,0.27314857,0.00000000,0.00000000
7a4c157c,0.80342335,0.00000000,0.19657665,0.00000000,0.00000000
7a4d692c,0.64014918,0.00000000,0.35985082,0.00000000,0.00000000
7a4ebbb0,0.36177048,0.00000000,0.63822955,0.00000000,0.00000000
7a47118a,0.38515964,0.00000000,0.61484039,0.00000000,0.00000000
7a51b1a8,0.60805202,0.00000000,0.03914736,0.00000000,0.35280064
7a49805a,0.85772806,0.00000000,0.14227192,0.00000000,0.00000000
7a4865f8,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a452776,0.00023226,0.00000000,0.00000972,0.00000000,0.99975806
7a4557b4,0.02368351,0.00000000,0.00108553,0.00000000,0.97523093
7a4d2e3a,0.77880836,0.00000000,0.22114015,0.00000000,0.00005152
7a44e7b6,0.76676607,0.00000000,0.23323394,0.00000000,0.00000000
7a45bb8c,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4e083c,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a466dc0,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4a0ba6,0.01207036,0.00000000,0.00207506,0.00000000,0.98585457
7a4d1904,0.75158691,0.00000000,0.24841310,0.00000000,0.00000000
7a450f8e,0.46262285,0.00000000,0.03499780,0.00000000,0.50237930
7a457140,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a513070,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a45eb98,0.89339447,0.00000000,0.10660555,0.00000000,0.00000000
7a49941e,0.90121853,0.00000000,0.09878141,0.00000000,0.00000000
7a4cf7c6,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a497402,0.58373731,0.00000000,0.41626260,0.00000000,0.00000000
7a4b8742,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4db9cc,0.19843404,0.00000000,0.80156595,0.00000000,0.00000000
7a4d0c34,0.92166424,0.00000000,0.07609824,0.00000000,0.00223750
7a4eda50,0.75508434,0.00000000,0.24491565,0.00000000,0.00000000
7a4f64f2,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4de97e,0.82522804,0.00000000,0.17477201,0.00000000,0.00000000
7a476824,0.63568020,0.00000000,0.36431983,0.00000000,0.00000000
7a452992,0.95449108,0.00000000,0.04550874,0.00000000,0.00000008
7a4d5b58,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4994f0,0.69206834,0.00000000,0.30793166,0.00000000,0.00000000
7a4dfb26,0.87181109,0.00000000,0.12794551,0.00000000,0.00024341
7a4fd00e,0.74566901,0.00000000,0.25433093,0.00000000,0.00000000
7a4edabe,0.63672382,0.00000000,0.36327621,0.00000000,0.00000000
7a4eb2fa,0.52833378,0.00000000,0.47166619,0.00000000,0.00000000
7a4a02dc,0.68483406,0.00000000,0.31516594,0.00000000,0.00000000
7a516aa4,0.47638172,0.00000000,0.52361828,0.00000000,0.00000000
7a5118ba,0.91951436,0.00000000,0.08048554,0.00000000,0.00000009
7a4a4044,0.49982071,0.00000000,0.50017929,0.00000000,0.00000000
7a44fb2a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4a1128,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4d4a8c,0.75687039,0.00000000,0.24312963,0.00000000,0.00000000
7a4b2284,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4e8528,0.90194488,0.00000000,0.09787115,0.00000000,0.00018400
7a4bfbc8,0.82381624,0.00000000,0.17617847,0.00000000,0.00000534
7a48b58a,0.82920152,0.00000000,0.17079847,0.00000000,0.00000000
7a51e83a,0.00000001,0.00000000,0.00000000,0.00000000,1.00000000
7a4fed28,0.41120520,0.00000000,0.03561385,0.00000000,0.55318093
7a4c0870,0.09868425,0.00000000,0.00530761,0.00000000,0.89600813
7a4a11fa,0.49647167,0.00000000,0.13476765,0.00000000,0.36876070
7a467040,0.45199162,0.00000000,0.54800838,0.00000000,0.00000000
7a4e85fa,0.94212401,0.00000000,0.05787606,0.00000000,0.00000005
7a466438,0.88001865,0.00000000,0.11998132,0.00000000,0.00000000
7a517ee0,0.93299764,0.00000000,0.06700238,0.00000000,0.00000000
7a51dbd8,0.76794016,0.00000000,0.23205991,0.00000000,0.00000000
7a501d3e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4e5756,0.88866562,0.00000000,0.10802885,0.00000000,0.00330556
7a4a5372,0.64425266,0.00000000,0.09106199,0.00000000,0.26468533
7a4bf59c,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4d74ee,0.51755375,0.00000000,0.48244628,0.00000000,0.00000000
7a4f909e,0.82840532,0.00000000,0.17154948,0.00000000,0.00004524
7a4eb228,0.94454765,0.00000000,0.05545234,0.00000000,0.00000000
7a44ddde,0.92155081,0.00000000,0.07590275,0.00000000,0.00254633
7a4642f0,0.92163414,0.00000000,0.07836587,0.00000000,0.00000000
7a4c4c04,0.85782492,0.00000000,0.14217514,0.00000000,0.00000000
7a4aa8cc,0.84902757,0.00000000,0.15096968,0.00000000,0.00000271
7a4bf740,0.75053698,0.00000000,0.24946295,0.00000000,0.00000000
7a4f37c0,0.89394337,0.00000000,0.09496354,0.00000000,0.01109309
7a4e7d76,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a467ec8,0.66398734,0.00000000,0.33601269,0.00000000,0.00000000
7a4e9d6a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4b711c,0.00000391,0.00000000,0.00000034,0.00000000,0.99999571
7a46efe8,0.84649944,0.00000000,0.15350060,0.00000000,0.00000002
7a4fd5b8,0.93721652,0.00000000,0.06278336,0.00000000,0.00000012
7a46ded6,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a45fe9e,0.77843624,0.00000000,0.22156380,0.00000000,0.00000000
7a4962be,0.87279189,0.00000000,0.12720810,0.00000000,0.00000000
7a4860a8,0.49952781,0.00000000,0.50047195,0.00000000,0.00000025
7a48310a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a505d80,0.00000001,0.00000000,0.00000000,0.00000000,1.00000000
7a50a31c,0.72304207,0.00000000,0.27687010,0.00000000,0.00008790
7a496250,0.98529667,0.00000000,0.01322920,0.00000000,0.00147405
7a46a39e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a49d1ea,0.95210803,0.00000000,0.04789196,0.00000000,0.00000000
7a4eb9a8,0.85660154,0.00000000,0.14339843,0.00000000,0.00000004
7a4825c0,0.83293903,0.00000000,0.16706032,0.00000000,0.00000068
7a476c34,0.00000001,0.00000000,0.00000000,0.00000000,1.00000000
7a50d24c,0.42454800,0.00000000,0.57545191,0.00000000,0.00000000
7a49ca9c,0.95175189,0.00000000,0.04824806,0.00000000,0.00000000
7a49d118,0.95122826,0.00000000,0.04866762,0.00000000,0.00010407
7a50612c,0.38274774,0.00000000,0.61725217,0.00000000,0.00000000
7a4ba0d8,0.97392601,0.00000000,0.02607393,0.00000000,0.00000001
7a4822e6,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4b1564,0.93050563,0.00000000,0.06949437,0.00000000,0.00000000
7a4b27d4,0.00012509,0.00000000,0.00000287,0.00000000,0.99987197
7a49c88a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a516478,0.91326100,0.00000000,0.08673898,0.00000000,0.00000000
7a4d0a22,0.93865418,0.00000000,0.06134580,0.00000000,0.00000000
7a4f66f0,0.00593294,0.00000000,0.00047014,0.00000000,0.99359691
7a470064,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a484ff0,0.76289499,0.00000000,0.23710503,0.00000000,0.00000000
7a4d4c9e,0.92256308,0.00000000,0.07742573,0.00000000,0.00001124
7a4ea53a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a455b74,0.71232915,0.00000000,0.28767088,0.00000000,0.00000000
7a4c2bf2,0.85334748,0.00000000,0.14665253,0.00000000,0.00000000
7a4af6ba,0.63406342,0.00000000,0.13346121,0.00000000,0.23247540
7a4e04fe,0.37265629,0.00000000,0.02589114,0.00000000,0.60145253
7a4f7b04,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a48abda,0.00000001,0.00000000,0.00000000,0.00000000,1.00000000
7a46498a,0.53013861,0.00000000,0.46986136,0.00000000,0.00000000
7a489c3a,0.87817961,0.00000000,0.12182036,0.00000000,0.00000000
7a4f3964,0.00987509,0.00000000,0.00041207,0.00000000,0.98971283
7a454f30,0.75193149,0.00000000,0.24806854,0.00000000,0.00000004
7a487d68,0.74070662,0.00000000,0.25929338,0.00000000,0.00000000
7a4efe86,0.54096931,0.00000000,0.45903063,0.00000000,0.00000000
7a48ab08,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a513be2,0.82702637,0.00000000,0.17297366,0.00000000,0.00000000
7a4da7de,0.92855012,0.00000000,0.07144985,0.00000000,0.00000000
7a4653f8,0.43376783,0.00000000,0.56623214,0.00000000,0.00000000
7a501a5a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4b4db8,0.41135654,0.00000000,0.58864343,0.00000000,0.00000000
7a4df70c,0.74293190,0.00000000,0.13999806,0.00000000,0.11707007
7a4a3e8c,0.13622688,0.00000000,0.02414142,0.00000000,0.83963168
7a49bb60,0.96582919,0.00000000,0.03417008,0.00000000,0.00000066
7a48cde0,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a514b14,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4fea58,0.02517275,0.00000000,0.00212150,0.00000000,0.97270578
7a4f8ae0,0.00000008,0.00000000,0.00000000,0.00000000,0.99999988
7a4c4f60,0.00000710,0.00000000,0.00000036,0.00000000,0.99999249
7a492f88,0.89813936,0.00000000,0.10186063,0.00000000,0.00000000
7a4e7b64,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4b9070,0.83634251,0.00000000,0.16365728,0.00000000,0.00000018
7a50c338,0.86017585,0.00000000,0.13980946,0.00000000,0.00001467
7a50737e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4d2a2a,0.00008997,0.00000000,0.00001108,0.00000000,0.99989891
7a465b14,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4f46fc,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4e6868,0.80762541,0.00000000,0.19237453,0.00000000,0.00000013
7a512030,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4f9440,0.80774873,0.00000000,0.19225129,0.00000000,0.00000000
7a457578,0.77242470,0.00000000,0.22757527,0.00000000,0.00000000
7a4a9fb2,0.76760960,0.00000000,0.23239043,0.00000000,0.00000002
7a4900f8,0.00000114,0.00000000,0.00000004,0.00000000,0.99999881
7a4df842,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4d4e42,0.74317092,0.00000000,0.25682905,0.00000000,0.00000000
7a4c53e8,0.82152677,0.00000000,0.17847325,0.00000000,0.00000000
7a4d09be,0.00034738,0.00000000,0.00001952,0.00000000,0.99963307
7a49425c,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4ecb0a,0.59797293,0.00000000,0.40202707,0.00000000,0.00000000
7a46ab6e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a464fca,0.91153681,0.00000000,0.08838655,0.00000000,0.00007656
7a4cf35c,0.19206417,0.00000000,0.80793583,0.00000000,0.00000000
7a4d0950,0.68517154,0.00000000,0.31482849,0.00000000,0.00000000
7a4dbd50,0.83715415,0.00000000,0.09715562,0.00000000,0.06569015
7a4f0458,0.22177571,0.00000000,0.77822429,0.00000000,0.00000000
7a4f7d02,0.45176956,0.00000000,0.54823041,0.00000000,0.00000000
7a4d64ae,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a46524a,0.60739762,0.00000000,0.39260244,0.00000000,0.00000000
7a4f4a3a,0.69885069,0.00000000,0.30114922,0.00000000,0.00000012
7a516e6e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a488fd8,0.82841456,0.00000000,0.17158544,0.00000000,0.00000000
7a4bff7e,0.87528026,0.00000000,0.12445977,0.00000000,0.00026004
7a511b30,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4ba826,0.76401651,0.00000000,0.23598348,0.00000000,0.00000000
7a4d56d0,0.40086424,0.00000000,0.59911609,0.00000000,0.00001971
7a47b270,0.79054922,0.00000000,0.20945072,0.00000000,0.00000000
7a50fbf0,0.92393619,0.00000000,0.07606381,0.00000000,0.00000000
7a4dc73c,0.75269210,0.00000000,0.24594192,0.00000000,0.00136603
7a4b2694,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a48adec,0.69492090,0.00000000,0.30507910,0.00000000,0.00000000
7a4de3ca,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4a4468,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a51be00,0.90562856,0.00000000,0.09437145,0.00000000,0.00000000
7a46a542,0.00000006,0.00000000,0.00000000,0.00000000,0.99999988
7a4fe094,0.84962934,0.00000000,0.15037063,0.00000000,0.00000000
7a45bf56,0.19640139,0.00000000,0.80359858,0.00000000,0.00000000
7a49bd72,0.72083366,0.00000000,0.27916631,0.00000000,0.00000000
7a48ce4e,0.29371935,0.00000000,0.70628065,0.00000000,0.00000000
7a4b5448,0.69594544,0.00000000,0.30405459,0.00000000,0.00000000
7a4e6c78,0.00000187,0.00000000,0.00000003,0.00000000,0.99999809
7a4ebdc2,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4c136a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a477c60,0.50211716,0.00000000,0.49788287,0.00000000,0.00000000
7a504322,0.38735986,0.00000000,0.61264014,0.00000000,0.00000000
7a4966ce,0.98739874,0.00000000,0.01260119,0.00000000,0.00000000
7a51107c,0.94874471,0.00000000,0.05125535,0.00000000,0.00000000
7a48c048,0.75406134,0.00000000,0.24593858,0.00000000,0.00000007
7a47fb4a,0.00003908,0.00000000,0.00000258,0.00000000,0.99995828
7a4e148a,0.09586894,0.00000000,0.02664348,0.00000000,0.87748766
7a466e2e,0.55988985,0.00000000,0.44011015,0.00000000,0.00000000
7a4bb122,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a49e158,0.00000073,0.00000000,0.00000004,0.00000000,0.99999928
7a467aa4,0.40342546,0.00000000,0.59657454,0.00000000,0.00000000
7a4769be,0.48268914,0.00000000,0.51731086,0.00000000,0.00000000
7a501500,0.78711057,0.00000000,0.19345716,0.00000000,0.01943224
7a50d65c,0.02708257,0.00000000,0.00182723,0.00000000,0.97109014
7a44f328,0.91301048,0.00000000,0.08698951,0.00000000,0.00000000
7a500178,0.00019195,0.00000000,0.00000611,0.00000000,0.99980193
7a4f50ca,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4ba4e8,0.91992456,0.00000000,0.08007545,0.00000000,0.00000000
7a50653c,0.75646156,0.00000000,0.24353839,0.00000000,0.00000000
7a4dce58,0.00040847,0.00000000,0.00004332,0.00000000,0.99954814
7a50f718,0.29929394,0.00000000,0.70070601,0.00000000,0.00000000
7a46beba,0.65657222,0.00000000,0.34342775,0.00000000,0.00000000
7a516068,0.57200760,0.00000000,0.42799246,0.00000000,0.00000000
7a4a2bae,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a48645e,0.53927511,0.00000000,0.46072483,0.00000000,0.00000000
7a4f1222,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4e774a,0.00196545,0.00000000,0.00028269,0.00000000,0.99775189
7a4f6b78,0.55521101,0.00000000,0.44478893,0.00000000,0.00000000
7a462716,0.43399644,0.00000000,0.56600350,0.00000000,0.00000000
7a504d0e,0.95479518,0.00000000,0.04520483,0.00000000,0.00000000
7a503ddc,0.76023370,0.00000000,0.23976630,0.00000000,0.00000000
7a46123a,0.61494499,0.00000000,0.02915484,0.00000000,0.35590017
7a4f7f14,0.80070788,0.00000000,0.19929218,0.00000000,0.00000000
7a4bfd6c,0.88235343,0.00000000,0.11764655,0.00000000,0.00000000
7a4bac36,0.68443376,0.00000000,0.31556621,0.00000000,0.00000000
7a486dfa,0.32232264,0.00000000,0.67767733,0.00000000,0.00000000
7a4cf8fc,0.66212946,0.00000000,0.33787060,0.00000000,0.00000000
7a498686,0.00155060,0.00000000,0.00014168,0.00000000,0.99830770
7a4fcfa0,0.91751021,0.00000000,0.08248981,0.00000000,0.00000000
7a482f66,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4aa5e8,0.00433486,0.00000000,0.00128700,0.00000000,0.99437815
7a49bafc,0.91129142,0.00000000,0.08868424,0.00000000,0.00002431
7a4c4e16,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4d923a,0.88660175,0.00000000,0.04516430,0.00000000,0.06823398
7a4e8460,0.05597172,0.00000000,0.00209338,0.00000000,0.94193482
7a4fdaea,0.92891020,0.00000000,0.07108979,0.00000000,0.00000000
7a48bdc8,0.64591950,0.00000000,0.35408053,0.00000000,0.00000000
7a454ecc,0.08748911,0.00000000,0.01080746,0.00000000,0.90170342
7a454b34,0.80927360,0.00000000,0.19072638,0.00000000,0.00000000
7a464430,0.66545475,0.00000000,0.33454531,0.00000000,0.00000000
7a509192,0.72001159,0.00000000,0.27998841,0.00000000,0.00000000
7a505970,0.00019962,0.00000000,0.00000285,0.00000000,0.99979752
7a514ab0,0.93331641,0.00000000,0.06668352,0.00000000,0.00000001
7a4cfa3c,0.00000013,0.00000000,0.00000001,0.00000000,0.99999988
7a4e51a2,0.77701706,0.00000000,0.22298287,0.00000000,0.00000000
7a508b20,0.88866150,0.00000000,0.11133855,0.00000000,0.00000001
7a4662f8,0.81755173,0.00000000,0.18244830,0.00000000,0.00000000
7a49ba2a,0.41885847,0.00000000,0.58114153,0.00000000,0.00000000
7a4c8d5e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a503d0a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4f7fe6,0.63235015,0.00000000,0.04258063,0.00000000,0.32506916
7a509f70,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4c2abc,0.73301810,0.00000000,0.26698160,0.00000000,0.00000029
7a455a3e,0.95639592,0.00000000,0.04360412,0.00000000,0.00000000
7a51ddea,0.50718069,0.00000000,0.49281934,0.00000000,0.00000000
7a4ea116,0.83034021,0.00000000,0.16875821,0.00000000,0.00090165
7a4e452c,0.93753189,0.00000000,0.06246807,0.00000000,0.00000001
7a4633c8,0.81606537,0.00000000,0.15296258,0.00000000,0.03097209
7a509a16,0.96728379,0.00000000,0.03271576,0.00000000,0.00000051
7a501294,0.88917595,0.00000000,0.11082401,0.00000000,0.00000001
7a4e3276,0.70331872,0.00000000,0.29668134,0.00000000,0.00000000
7a4beaa2,0.68885773,0.00000000,0.31114227,0.00000000,0.00000000
7a48facc,0.89604199,0.00000000,0.10366663,0.00000000,0.00029145
7a4e42c0,0.47809860,0.00000000,0.52190143,0.00000000,0.00000000
7a4c5a6e,0.81623018,0.00000000,0.18376979,0.00000000,0.00000000
7a4eb43a,0.00000296,0.00000000,0.00000029,0.00000000,0.99999678
7a4c1c0c,0.81732631,0.00000000,0.18267372,0.00000000,0.00000000
7a506262,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a49b174,0.88190758,0.00000000,0.11803473,0.00000000,0.00005775
7a4adcc0,0.82613504,0.00000000,0.17386496,0.00000000,0.00000000
7a4f65ba,0.37228492,0.00000000,0.01644916,0.00000000,0.61126584
7a47dcf0,0.89183241,0.00000000,0.10816761,0.00000000,0.00000000
7a5015d2,0.71875942,0.00000000,0.28124055,0.00000000,0.00000000
7a4c355c,0.56743103,0.00000000,0.43256891,0.00000000,0.00000000
7a4992de,0.33835828,0.00000000,0.04088000,0.00000000,0.62076175
7a45b344,0.83595192,0.00000000,0.14922641,0.00000000,0.01482159
7a4ff0d4,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4e9798,0.90918708,0.00000000,0.09081294,0.00000000,0.00000000
7a4fb52e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4bb67c,0.84109896,0.00000000,0.15890107,0.00000000,0.00000000
7a4a9c10,0.63790888,0.00000000,0.36209115,0.00000000,0.00000000
7a468ef4,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a503332,0.96239012,0.00000000,0.03760945,0.00000000,0.00000045
7a466bae,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4eecd4,0.92948490,0.00000000,0.07051507,0.00000000,0.00000000
7a4fa002,0.00035404,0.00000000,0.00002752,0.00000000,0.99961841
7a48ed98,0.87256128,0.00000000,0.12743868,0.00000000,0.00000000
7a455606,0.80673724,0.00000000,0.19326274,0.00000000,0.00000001
7a51bed2,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4888bc,0.61420780,0.00000000,0.38579220,0.00000000,0.00000000
7a512968,0.83405447,0.00000000,0.16594550,0.00000000,0.00000000
7a4d0752,0.68092501,0.00000000,0.31907496,0.00000000,0.00000000
7a468008,0.24794972,0.00000000,0.75205028,0.00000000,0.00000000
7a485d60,0.81054443,0.00000000,0.18944535,0.00000000,0.00001027
7a45ac46,0.10999805,0.00000000,0.00187377,0.00000000,0.88812822
7a4641ba,0.67277694,0.00000000,0.32722306,0.00000000,0.00000000
7a4e865e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4c6f68,0.73961055,0.00000000,0.26038948,0.00000000,0.00000000
7a4ed244,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a49aa76,0.65030420,0.00000000,0.34969580,0.00000000,0.00000000
7a498ca8,0.74499422,0.00000000,0.25500581,0.00000000,0.00000000
7a4b2a4a,0.00010710,0.00000000,0.00000862,0.00000000,0.99988425
7a4a91b6,0.87924558,0.00000000,0.12075160,0.00000000,0.00000288
7a4b09de,0.85837948,0.00000000,0.14162053,0.00000000,0.00000000
7a4c2cba,0.82150662,0.00000000,0.17849338,0.00000000,0.00000000
7a516bee,0.85239875,0.00000000,0.14760126,0.00000000,0.00000000
7a4701d6,0.84948325,0.00000000,0.14912584,0.00000000,0.00139084
7a4d9992,0.93086737,0.00000000,0.06913263,0.00000000,0.00000001
7a48ad1a,0.28461796,0.00000000,0.71538204,0.00000000,0.00000000
7a4cdeda,0.90785557,0.00000000,0.09214450,0.00000000,0.00000000
7a4eb1c4,0.77274913,0.00000000,0.22725089,0.00000000,0.00000000
7a4d32b8,0.83055663,0.00000000,0.16943830,0.00000000,0.00000504
7a501082,0.62892300,0.00000000,0.37107697,0.00000000,0.00000000
7a508918,0.79569656,0.00000000,0.20430346,0.00000000,0.00000000
7a4e473e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4ef33c,0.00926556,0.00000000,0.00008371,0.00000000,0.99065065
7a4b3ef4,0.79098225,0.00000000,0.20901775,0.00000000,0.00000000
7a4ae224,0.89860046,0.00000000,0.10139950,0.00000000,0.00000000
7a4680da,0.84760916,0.00000000,0.15239057,0.00000000,0.00000027
7a478b60,0.87025481,0.00000000,0.12974520,0.00000000,0.00000000
7a4840c8,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a5017e4,0.81040037,0.00000000,0.18959962,0.00000000,0.00000000
7a50e778,0.60837960,0.00000000,0.39162040,0.00000000,0.00000000
7a475924,0.65969473,0.00000000,0.34030533,0.00000000,0.00000000
7a48d272,0.38210362,0.00000000,0.61789638,0.00000000,0.00000000
7a4f526e,0.36675805,0.00000000,0.63324195,0.00000000,0.00000000
7a51d1d8,0.83561033,0.00000000,0.16438584,0.00000000,0.00000378
7a45ce92,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a49a6c0,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
